MessageID,Subject,Message,Spam/Ham,Date
7526,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2012-12-18
7527,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-07-27
7528,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2020-08-24
7529,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2019-12-31
7530,Project update and next steps,Could we reschedule our meeting to next week?,ham,2022-04-21
7531,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-04-09
7532,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2017-07-20
7533,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2013-08-22
7534,Project update and next steps,Could we reschedule our meeting to next week?,ham,2018-08-27
7535,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2018-03-31
7536,Project update and next steps,Could we reschedule our meeting to next week?,ham,2010-06-03
7537,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2016-08-10
7538,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-01-05
7539,Team outing this Friday,Here are the design mockups for your review.,ham,2017-01-27
7540,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-01-26
7541,Weekly report attached,Here are the design mockups for your review.,ham,2019-03-17
7542,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2014-08-09
7543,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2025-07-16
7544,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2022-12-18
7545,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2022-06-02
7546,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2019-11-08
7547,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2021-02-11
7548,Project update and next steps,Here are the design mockups for your review.,ham,2018-12-13
7549,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2021-10-04
7550,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2024-01-03
7551,Lunch plans?,Here are the design mockups for your review.,ham,2022-08-24
7552,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2014-06-28
7553,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2017-01-09
7554,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2017-03-29
7555,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-05-30
7556,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2018-06-02
7557,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2015-09-15
7558,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2011-10-06
7559,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-01-14
7560,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-10-22
7561,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2020-01-30
7562,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2014-08-26
7563,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-05-02
7564,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2016-01-17
7565,Weekly report attached,Here are the design mockups for your review.,ham,2023-10-31
7566,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2019-10-22
7567,Project update and next steps,Here are the design mockups for your review.,ham,2019-07-04
7568,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-07-25
7569,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2022-03-30
7570,Project update and next steps,Could we reschedule our meeting to next week?,ham,2015-10-13
7571,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2025-02-12
7572,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2019-03-14
7573,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2015-12-10
7574,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2015-05-25
7575,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2012-07-02
7576,Weekly report attached,Could we reschedule our meeting to next week?,ham,2022-06-02
7577,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2013-08-30
7578,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2021-05-12
7579,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2010-12-28
7580,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2017-07-30
7581,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2022-06-21
7582,Project update and next steps,Here are the design mockups for your review.,ham,2013-02-13
7583,Project update and next steps,Could we reschedule our meeting to next week?,ham,2023-12-18
7584,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2012-12-19
7585,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2024-11-05
7586,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2019-06-08
7587,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2015-01-05
7588,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2023-10-22
7589,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2017-03-02
7590,Team outing this Friday,Here are the design mockups for your review.,ham,2015-09-25
7591,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2021-06-28
7592,Lunch plans?,Could we reschedule our meeting to next week?,ham,2023-09-14
7593,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-01-12
7594,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2014-05-26
7595,Team outing this Friday,Here are the design mockups for your review.,ham,2020-04-22
7596,Project update and next steps,Here are the design mockups for your review.,ham,2023-07-19
7597,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2024-12-02
7598,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2020-12-29
7599,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2025-05-11
7600,Lunch plans?,Could we reschedule our meeting to next week?,ham,2016-02-11
7601,Lunch plans?,Here are the design mockups for your review.,ham,2016-07-18
7602,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2020-06-18
7603,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2016-06-05
7604,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2015-03-04
7605,Lunch plans?,Could we reschedule our meeting to next week?,ham,2022-12-16
7606,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2013-04-19
7607,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2010-09-17
7608,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2015-04-07
7609,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2015-10-23
7610,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2018-01-21
7611,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2017-05-25
7612,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2023-12-04
7613,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2024-08-08
7614,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2017-06-21
7615,Lunch plans?,Could we reschedule our meeting to next week?,ham,2025-05-18
7616,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2020-06-23
7617,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2018-10-17
7618,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2017-02-04
7619,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2017-11-30
7620,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2017-09-14
7621,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2020-08-10
7622,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2010-07-12
7623,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2022-07-24
7624,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2024-10-10
7625,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2012-04-16
7626,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2010-08-16
7627,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-08-04
7628,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2012-10-12
7629,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2022-09-27
7630,Lunch plans?,Here are the design mockups for your review.,ham,2010-09-13
7631,Lunch plans?,Could we reschedule our meeting to next week?,ham,2017-12-20
7632,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2024-11-07
7633,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2014-08-30
7634,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-11-27
7635,Project update and next steps,Here are the design mockups for your review.,ham,2010-10-10
7636,Lunch plans?,Could we reschedule our meeting to next week?,ham,2011-02-11
7637,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-03-24
7638,Weekly report attached,Here are the design mockups for your review.,ham,2010-09-18
7639,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2023-10-16
7640,Project update and next steps,Here are the design mockups for your review.,ham,2017-03-03
